cer_ID,cer_Name,cer_Duration,cer_Platform,st_ID
7392,"GraphQL Development",15,"IBM Skills",16927
7393,"Business Intelligence",14,"Google Analytics Academy",2553
7394,"DNS Management",13,"Coursera",6197
7395,"UI/UX Design Principles",17,"Facebook Blueprint",1693
7396,"Distributed Systems",5,"DataCamp",3667
7397,"Statistical Analysis",19,"CompTIA",19772
7398,"DevOps Engineering",7,"Codecademy",18576
7399,"C# and .NET Framework",16,"Oracle Academy",12749
7400,"Network Protocols",29,"HubSpot Academy",10535
7401,"Cloud Computing with AWS",5,"Google Developers",10978
7402,"Spring Boot",3,"Google Developers",13802
7403,"System Design",42,"Google Analytics Academy",1312
7404,"Django Framework",9,"LinkedIn Learning",9373
7405,"Solidity Programming",17,"Cisco Networking Academy",15839
7406,"Firewall Management",15,"CompTIA",3711
7407,"R Programming for Data Science",16,"IBM Skills",13316
7408,"Virtual Reality Development",5,"CompTIA",15360
7409,"PyTorch Programming",20,"Skillshare",5482
7410,"Flask Development",31,"Khan Academy",12864
7411,"Blockchain Technology",11,"IBM Skills",3240
7412,"API Documentation",12,"IBM Skills",5050
7413,"SIEM Solutions",4,"Google Developers",2900
7414,"Network Protocols",8,"AWS Training",11584
7415,"Virtual Reality Development",3,"Skillshare",19427
7416,"API Development and Integration",3,"Udacity",1004
7417,"Web3 Development",14,"Udemy",488
7418,"WebRTC Development",17,"Facebook Blueprint",8578
7419,"Vue.js Framework",15,"DataCamp",7009
7420,"Responsive Web Design",7,"DataCamp",14684
7421,"Artificial Intelligence Fundamentals",17,"MIT OpenCourseWare",2952
7422,"Computer Networks",18,"Codecademy",16528
7423,"Go Programming",13,"AWS Training",4671
7424,"Computer Networks",6,"Stanford Online",1538
7425,"PHP Web Development",13,"Cisco Networking Academy",10077
7426,"Power BI Analytics",17,"Microsoft Learn",10445
7427,"Intrusion Detection Systems",14,"Stanford Online",18334
7428,"Linux System Administration",7,"Facebook Blueprint",10810
7429,"Django Framework",8,"Salesforce Trailhead",6531
7430,"VPN Configuration",46,"Pluralsight",742
7431,"GraphQL Development",24,"Google Analytics Academy",12718
7432,"Mobile App Development",12,"AWS Training",9747
7433,"Object-Oriented Programming",17,"Udemy",14234
7434,"Solidity Programming",13,"Microsoft Learn",876
7435,"Augmented Reality",12,"MIT OpenCourseWare",9932
7436,"Object-Oriented Programming",18,"Salesforce Trailhead",3320
7437,"CDN Configuration",5,"Udemy",6690
7438,"Data Science with Python",18,"MIT OpenCourseWare",15346
7439,"API Documentation",8,"HubSpot Academy",17590
7440,"Jenkins CI/CD",13,"Stanford Online",2
7441,"Google Analytics",20,"FreeCodeCamp",6080
7442,"MATLAB Programming",49,"FreeCodeCamp",14536
7443,"MySQL Administration",6,"Harvard Online",11067
7444,"TCP/IP Networking",5,"Harvard Online",19732
7445,"Excel Data Analysis",36,"Khan Academy",9453
7446,"Shopify Theme Development",18,"Stanford Online",19841
7447,"Frontend Web Design",20,"Udemy",12959
7448,"Augmented Reality",17,"FreeCodeCamp",8905
7449,"Network Protocols",15,"Pluralsight",7343
7450,"Object-Oriented Programming",8,"Stanford Online",375
7451,"Unity Game Engine",5,"Harvard Online",8706
7452,"Jenkins CI/CD",8,"Khan Academy",18919
7453,"Cloud Architecture",14,"Facebook Blueprint",15193
7454,"Docker and Kubernetes",22,"Facebook Blueprint",6248
7455,"Socket Programming",17,"IBM Skills",19923
7456,"PostgreSQL Advanced",12,"Harvard Online",9998
7457,"Web Application Security",34,"Salesforce Trailhead",14624
7458,"Solidity Programming",10,"Facebook Blueprint",18999
7459,"Puppet Configuration",7,"Coursera",182
7460,"VPN Configuration",7,"Salesforce Trailhead",19848
7461,"Ruby on Rails",49,"Pluralsight",15797
7462,"C# and .NET Framework",3,"LinkedIn Learning",3556
7463,"Software Architecture",17,"AWS Training",10940
7464,"TensorFlow Development",7,"Oracle Academy",12259
7465,"Vue.js Framework",32,"Codecademy",19635
7466,"Jenkins CI/CD",7,"CompTIA",314
7467,"Embedded Systems",12,"Codecademy",2376
7468,"Cloud Architecture",10,"Microsoft Learn",4975
7469,"Advanced JavaScript Programming",3,"Harvard Online",19317
7470,"Web Application Security",11,"IBM Skills",11373
7471,"Disaster Recovery",3,"Codecademy",5444
7472,"Natural Language Processing",9,"DataCamp",19357
7473,"Blockchain Technology",20,"Codecademy",127
7474,"Blockchain Technology",25,"Google Developers",17784
7475,"Natural Language Processing",7,"HubSpot Academy",7771
7476,"Apache Kafka Streaming",7,"Salesforce Trailhead",11184
7477,"Cloud Computing with AWS",15,"edX",4847
7478,"Django Framework",19,"LinkedIn Learning",18970
7479,"Responsive Web Design",20,"Stanford Online",4410
7480,"WebRTC Development",11,"IBM Skills",9717
7481,"WebRTC Development",32,"Cisco Networking Academy",18705
7482,"REST API Design",4,"LinkedIn Learning",2330
7483,"Incident Response",39,"Facebook Blueprint",14244
7484,"Rust Programming",11,"Cisco Networking Academy",7839
7485,"Spring Boot",9,"Google Developers",7141
7486,"RabbitMQ Messaging",3,"FreeCodeCamp",15886
7487,"Performance Optimization",10,"Khan Academy",12937
7488,"Refactoring Techniques",43,"HubSpot Academy",5934
7489,"Unity Game Engine",23,"Google Developers",722
7490,"Embedded Systems",3,"Facebook Blueprint",12041
7491,"Apache Kafka Streaming",15,"edX",16351
7492,"Data Visualization",16,"HubSpot Academy",15581
7493,"Statistical Analysis",17,"Coursera",4128
7494,"C++ Programming",41,"Facebook Blueprint",14756
7495,"Cloud Architecture",8,"Pluralsight",1147
7496,"CDN Configuration",7,"DataCamp",3120
7497,"Azure Cloud Services",8,"Facebook Blueprint",11098
7498,"iOS Development",8,"Microsoft Learn",18853
7499,"Ruby on Rails",10,"FreeCodeCamp",19474
7500,"Serverless Computing",46,"DataCamp",18441
7501,"Tableau Certification",18,"Google Analytics Academy",14925
7502,"Data Structures and Algorithms",5,"CompTIA",10104
7503,"Socket Programming",17,"Codecademy",13373
7504,"Natural Language Processing",31,"Stanford Online",4397
7505,"GraphQL Development",9,"Oracle Academy",8276
7506,"Payment Gateway Integration",7,"IBM Skills",3817
7507,"Vue.js Framework",17,"Facebook Blueprint",1445
7508,"3D Modeling and Animation",47,"Udacity",3009
7509,"Payment Gateway Integration",18,"Harvard Online",13958
7510,"Technical Writing",9,"Facebook Blueprint",4445
7511,"Progressive Web Apps",48,"Microsoft Learn",15720
7512,"React.js Development",7,"Google Developers",6633
7513,"Python Data Analysis",3,"Facebook Blueprint",5728
7514,"Rust Programming",46,"LinkedIn Learning",4561
7515,"Microservices Architecture",10,"FreeCodeCamp",5961
7516,"React Native Development",17,"DataCamp",5159
7517,"Cybersecurity Essentials",26,"MIT OpenCourseWare",3845
7518,"Node.js Backend Development",44,"Google Analytics Academy",9513
7519,"Flutter Cross-Platform",27,"Stanford Online",13259
7520,"Power BI Analytics",20,"Coursera",5940
7521,"3D Modeling and Animation",33,"LinkedIn Learning",2607
7522,"Cloud Computing with AWS",8,"Facebook Blueprint",313
7523,"Operating Systems",20,"edX",11053
7524,"Ruby on Rails",25,"Facebook Blueprint",3125
7525,"TensorFlow Development",10,"Google Developers",16606
7526,"Serverless Computing",3,"FreeCodeCamp",2600
7527,"PostgreSQL Advanced",9,"edX",18489
7528,"Firewall Management",17,"Google Analytics Academy",12152
7529,"Data Structures and Algorithms",17,"DataCamp",6702
7530,"3D Modeling and Animation",14,"Oracle Academy",2152
7531,"PostgreSQL Advanced",19,"Harvard Online",15636
7532,"PHP Web Development",9,"Khan Academy",611
7533,"Ruby on Rails",7,"Harvard Online",18972
7534,"MATLAB Programming",9,"Pluralsight",207
7535,"Google Cloud Platform",17,"Salesforce Trailhead",15880
7536,"Django Framework",17,"DataCamp",16486
7537,"Edge Computing",5,"LinkedIn Learning",3806
7538,"Payment Gateway Integration",13,"Google Developers",7421
7539,"Web Development Fundamentals",10,"AWS Training",5848
7540,"R Programming for Data Science",20,"Pluralsight",2591
7541,"C# and .NET Framework",45,"Harvard Online",778
7542,"Embedded Systems",16,"Harvard Online",8360
7543,"Web Development Fundamentals",17,"Coursera",12201
7544,"Terraform Infrastructure",25,"LinkedIn Learning",1261
7545,"Robotics Programming",25,"Khan Academy",5182
7546,"Docker and Kubernetes",9,"Skillshare",10302
7547,"API Development and Integration",11,"Salesforce Trailhead",13851
7548,"Ruby on Rails",8,"HubSpot Academy",1816
7549,"Software Testing and QA",19,"Udacity",2461
7550,"Computer Graphics",20,"HubSpot Academy",10522
7551,"Serverless Computing",25,"Codecademy",14132
7552,"Computer Graphics",14,"CompTIA",16585
7553,"High Availability Systems",3,"Udemy",377
7554,"5G Technology",8,"Khan Academy",1465
7555,"Network Security",8,"Microsoft Learn",4950
7556,"C# and .NET Framework",11,"Salesforce Trailhead",14372
7557,"Compiler Design",6,"Khan Academy",8952
7558,"Unity Game Engine",48,"CompTIA",13489
7559,"Embedded Systems",11,"HubSpot Academy",1727
7560,"FastAPI Development",12,"Skillshare",7386
7561,"Distributed Systems",16,"edX",3558
7562,"Serverless Computing",4,"AWS Training",17593
7563,"Audio Engineering",12,"IBM Skills",15831
7564,"Puppet Configuration",12,"CompTIA",17678
7565,"Linux System Administration",8,"IBM Skills",13578
7566,"Clean Code Principles",19,"Khan Academy",4642
7567,"API Development and Integration",20,"AWS Training",2576
7568,"Full Stack Web Development",13,"Khan Academy",9152
7569,"Clean Code Principles",7,"MIT OpenCourseWare",14735
7570,"Chrome Extension Development",4,"Microsoft Learn",16208
7571,"Load Balancing",5,"Udemy",6938
7572,"Incident Response",27,"edX",14639
7573,"Big Data Analytics",6,"Stanford Online",14599
7574,"Ansible Automation",14,"Skillshare",9096
7575,"Ruby on Rails",13,"Skillshare",1842
7576,"Data Visualization",10,"LinkedIn Learning",8447
7577,"Edge Computing",5,"LinkedIn Learning",7324
7578,"3D Modeling and Animation",17,"Skillshare",17379
7579,"Spring Boot",18,"Udemy",19606
7580,"Backup Solutions",18,"Pluralsight",16532
7581,"REST API Design",19,"Cisco Networking Academy",11211
7582,"TypeScript Programming",11,"Skillshare",5802
7583,"Software Testing and QA",7,"Google Developers",4178
7584,"Frontend Web Design",4,"AWS Training",12712
7585,"Ethereum Smart Contracts",17,"Google Analytics Academy",8353
7586,"Robotics Programming",28,"Udemy",18669
7587,"Operating Systems",11,"Microsoft Learn",18226
7588,"Terraform Infrastructure",20,"MIT OpenCourseWare",15526
7589,"PHP Web Development",14,"Stanford Online",16020
7590,"CDN Configuration",3,"Skillshare",2932
7591,"Laravel Framework",9,"edX",17068
7592,"PostgreSQL Advanced",6,"Skillshare",25
7593,"Tableau Certification",20,"Harvard Online",16832
7594,"Augmented Reality",18,"Udemy",14410
7595,"Blockchain Development",9,"Coursera",3838
7596,"Blockchain Technology",17,"Stanford Online",3962
7597,"Embedded Systems",9,"IBM Skills",11761
7598,"Puppet Configuration",5,"Stanford Online",18799
7599,"Computer Networks",9,"Skillshare",11664
7600,"Mobile App Development",14,"Harvard Online",18476
7601,"Functional Programming",4,"Oracle Academy",17369
7602,"Big Data Analytics",39,"edX",7682
7603,"Load Balancing",9,"Coursera",11660
7604,"Network Protocols",16,"Harvard Online",4898
7605,"PyTorch Programming",6,"Stanford Online",9825
7606,"Excel Data Analysis",12,"Cisco Networking Academy",5958
7607,"Ruby on Rails",9,"Facebook Blueprint",284
7608,"Ethical Hacking",17,"CompTIA",14346
7609,"Refactoring Techniques",8,"Stanford Online",10078
7610,"3D Modeling and Animation",7,"Cisco Networking Academy",7918
7611,"Load Balancing",9,"AWS Training",13994
7612,"WordPress Development",14,"Codecademy",1906
7613,"Advanced JavaScript Programming",15,"Pluralsight",4919
7614,"Web Development Fundamentals",14,"Google Analytics Academy",18167
7615,"WordPress Development",6,"Udacity",3980
7616,"Business Intelligence",4,"Harvard Online",11124
7617,"Redis Cache Management",5,"Microsoft Learn",14490
7618,"Android Development",11,"MIT OpenCourseWare",10973
7619,"VPN Configuration",16,"Google Analytics Academy",1400
7620,"Functional Programming",4,"Udemy",9974
7621,"Digital Forensics",4,"IBM Skills",980
7622,"Progressive Web Apps",6,"DataCamp",13511
7623,"Puppet Configuration",37,"Cisco Networking Academy",5450
7624,"PHP Web Development",13,"FreeCodeCamp",10646
7625,"Angular Development",7,"Pluralsight",512
7626,"Swift Programming",36,"CompTIA",7595
7627,"Socket Programming",20,"IBM Skills",14536
7628,"Distributed Systems",8,"Stanford Online",12928
7629,"Agile Project Management",6,"MIT OpenCourseWare",13211
7630,"Robotics Programming",22,"Harvard Online",13373
7631,"Network Protocols",21,"edX",19091
7632,"Node.js Backend Development",10,"AWS Training",4581
7633,"REST API Design",9,"FreeCodeCamp",4473
7634,"Git Version Control",11,"Google Analytics Academy",7052
7635,"Refactoring Techniques",22,"LinkedIn Learning",17034
7636,"3D Modeling and Animation",12,"Skillshare",2853
7637,"UI/UX Design Principles",17,"Khan Academy",4061
7638,"System Design",24,"Google Developers",12975
7639,"Performance Optimization",3,"Google Analytics Academy",19871
7640,"Keras Neural Networks",15,"LinkedIn Learning",9674
7641,"Python Data Analysis",4,"Coursera",9801
7642,"WordPress Development",19,"Coursera",715
7643,"Ethical Hacking",20,"Khan Academy",14251
7644,"Python Data Analysis",17,"edX",15345
7645,"Shopify Theme Development",3,"Harvard Online",2132
7646,"GraphQL Development",16,"Khan Academy",6588
7647,"Network Protocols",44,"Codecademy",957
7648,"Rust Programming",19,"Oracle Academy",7728
7649,"PHP Web Development",6,"IBM Skills",16838
7650,"Design Patterns",18,"Stanford Online",8639
7651,"Big Data Analytics",18,"AWS Training",15809
7652,"Intrusion Detection Systems",15,"AWS Training",13107
7653,"Digital Forensics",5,"DataCamp",8049
7654,"Intrusion Detection Systems",8,"Coursera",13379
7655,"Scala Programming",49,"Cisco Networking Academy",5628
7656,"WebRTC Development",8,"Oracle Academy",1797
7657,"Blockchain Technology",42,"Harvard Online",14463
7658,"R Programming for Data Science",15,"Khan Academy",10814
7659,"Mobile App Development",41,"MIT OpenCourseWare",6836
7660,"Ethereum Smart Contracts",10,"Khan Academy",4886
7661,"MySQL Administration",41,"Coursera",15390
7662,"3D Modeling and Animation",15,"Udacity",8242
7663,"DNS Management",14,"Google Analytics Academy",1345
7664,"REST API Design",5,"Codecademy",19633
7665,"Excel Data Analysis",4,"IBM Skills",11068
7666,"Google Cloud Platform",17,"Stanford Online",12490
7667,"Penetration Testing",17,"Khan Academy",1570
7668,"Machine Learning Basics",27,"Oracle Academy",17153
7669,"PyTorch Programming",15,"Stanford Online",6933
7670,"Responsive Web Design",16,"Udacity",6666
7671,"Blockchain Development",11,"Google Developers",17409
7672,"FastAPI Development",12,"Khan Academy",19932
7673,"Socket Programming",13,"Salesforce Trailhead",18454
7674,"Laravel Framework",19,"Oracle Academy",1452
7675,"Distributed Systems",15,"DataCamp",1732
7676,"3D Modeling and Animation",9,"Coursera",3074
7677,"API Documentation",11,"DataCamp",4220
7678,"TypeScript Programming",6,"Skillshare",10271
7679,"Node.js Backend Development",16,"Udacity",11720
7680,"Python Data Analysis",8,"CompTIA",10579
7681,"TypeScript Programming",18,"Cisco Networking Academy",15299
7682,"Web Development Fundamentals",11,"Facebook Blueprint",9039
7683,"Natural Language Processing",3,"HubSpot Academy",4733
7684,"E-commerce Solutions",19,"LinkedIn Learning",55
7685,"Shopify Theme Development",14,"Khan Academy",1429
7686,"API Development and Integration",3,"Coursera",1099
7687,"Data Visualization",13,"FreeCodeCamp",13269
7688,"Big Data Analytics",14,"Pluralsight",7021
7689,"Cybersecurity Essentials",19,"IBM Skills",8805
7690,"Intrusion Detection Systems",13,"Skillshare",6017
7691,"Java Development",18,"Cisco Networking Academy",15314
7692,"PostgreSQL Advanced",18,"Codecademy",7948
7693,"Web Application Security",7,"Oracle Academy",14001
7694,"Socket Programming",5,"edX",7990
7695,"Cloud Computing with AWS",11,"HubSpot Academy",11052
7696,"Artificial Intelligence Fundamentals",10,"AWS Training",16885
7697,"Django Framework",15,"CompTIA",6307
7698,"Ethereum Smart Contracts",29,"DataCamp",3944
7699,"CDN Configuration",28,"Cisco Networking Academy",5050
7700,"System Design",5,"AWS Training",5304
7701,"PyTorch Programming",40,"Udacity",225
7702,"Penetration Testing",5,"Codecademy",13167
7703,"Object-Oriented Programming",13,"Udemy",10235
7704,"Load Balancing",6,"Salesforce Trailhead",14651
7705,"DevOps Engineering",14,"edX",13952
7706,"Keras Neural Networks",12,"Codecademy",18581
7707,"Mobile App Development",11,"MIT OpenCourseWare",10737
7708,"Python Data Analysis",4,"Salesforce Trailhead",6138
7709,"DNS Management",48,"HubSpot Academy",12740
7710,"Kotlin Programming",4,"Google Developers",16644
7711,"Java Development",5,"Salesforce Trailhead",16019
7712,"Performance Optimization",47,"DataCamp",13186
7713,"Vue.js Framework",4,"Salesforce Trailhead",11522
7714,"Computer Graphics",7,"AWS Training",3127
7715,"Elasticsearch Development",9,"Salesforce Trailhead",15506
7716,"Web Application Security",6,"Stanford Online",1716
