ba_ID,ex_ID,BatchExamDate
605,1885,2/26/2019
605,3167,6/21/2019
605,3255,4/2/2019
605,3572,3/9/2019
605,3675,4/30/2019
605,4828,2/3/2019
605,671,4/15/2019
605,4724,2/22/2019
605,4680,12/18/2018
605,289,12/3/2018
605,4343,1/20/2019
605,1777,6/15/2019
605,1820,10/23/2018
605,4097,10/28/2018
606,220,1/8/2019
606,718,11/18/2018
606,2458,6/28/2019
606,2513,4/28/2019
606,2579,1/16/2019
606,3897,2/8/2019
606,202,6/24/2019
606,2038,6/21/2019
606,3585,12/27/2018
606,1575,1/26/2019
606,1628,10/19/2018
607,1263,3/25/2019
607,2084,2/5/2019
607,2392,2/19/2019
607,2730,1/27/2019
607,3446,3/21/2019
607,4154,11/18/2018
607,4722,6/11/2019
608,706,4/9/2019
608,2556,11/18/2018
608,3332,6/25/2019
608,3857,6/10/2019
608,3975,5/14/2019
608,4677,11/12/2018
609,153,1/9/2019
609,1917,5/29/2019
609,2946,12/1/2018
609,3697,12/23/2018
609,3759,5/22/2019
609,4323,5/30/2019
609,4403,1/28/2019
609,3473,6/25/2019
609,182,5/15/2019
609,887,5/15/2019
609,656,3/30/2019
609,2413,3/14/2019
610,1753,6/24/2019
610,2931,5/15/2019
610,2943,6/7/2019
610,3422,3/19/2019
610,1743,10/6/2018
610,1562,12/30/2018
610,3343,10/12/2018
610,3044,5/12/2019
610,2183,2/2/2019
610,1124,4/27/2019
611,609,10/5/2018
611,908,3/20/2019
611,1041,11/2/2018
611,3203,6/22/2019
611,4849,4/1/2019
612,33,1/2/2019
612,373,6/30/2019
612,1408,3/10/2019
612,1740,6/4/2019
612,2767,7/1/2019
612,2893,12/30/2018
612,4758,2/26/2019
612,2420,10/13/2018
612,3336,4/3/2019
612,2166,6/29/2019
612,3039,2/17/2019
612,1377,10/14/2018
612,2007,1/8/2019
613,447,2/27/2019
613,1404,4/21/2019
613,2525,12/8/2018
613,4822,11/11/2018
613,1129,5/20/2019
613,3679,1/1/2019
613,3865,5/29/2019
613,1928,12/14/2018
613,3579,1/6/2019
613,1788,1/27/2019
613,2448,6/18/2019
613,1168,3/3/2019
613,4832,3/10/2019
613,3769,6/17/2019
614,162,2/22/2019
614,684,11/2/2018
614,2529,6/9/2019
614,2750,11/9/2018
614,4080,3/24/2019
614,4764,10/25/2018
614,1161,1/15/2019
614,726,2/21/2019
614,4408,12/7/2018
615,944,10/4/2018
615,1488,3/27/2019
615,1961,11/23/2018
615,2477,1/8/2019
615,2480,1/7/2019
615,2735,3/7/2019
615,3904,1/3/2019
615,4286,2/8/2019
615,3044,2/3/2019
615,4691,10/24/2018
615,1033,6/6/2019
615,3680,10/19/2018
615,1676,12/1/2018
615,4306,11/10/2018
615,4608,4/26/2019
616,225,12/13/2018
616,2565,1/20/2019
616,3429,10/26/2018
616,3443,3/6/2019
616,3468,3/19/2019
616,4684,12/18/2018
617,165,1/6/2019
617,246,3/5/2019
617,1097,5/19/2019
617,2024,10/15/2018
617,2261,6/17/2019
617,2400,2/21/2019
617,2858,3/14/2019
617,3487,10/26/2018
617,4177,11/10/2018
617,2104,10/18/2018
617,2396,11/27/2018
618,1817,1/7/2019
618,2290,5/21/2019
618,3561,2/15/2019
618,4240,1/10/2019
618,4857,12/29/2018
619,1662,4/21/2019
619,3164,2/3/2019
619,3737,11/25/2018
619,3977,3/16/2019
619,4188,4/13/2019
620,3168,1/14/2019
620,3902,2/22/2019
620,838,1/28/2019
620,4077,1/25/2019
620,2962,12/18/2018
620,238,12/18/2018
620,2851,6/12/2019
620,3368,1/15/2019
620,3012,3/18/2019
620,3956,4/21/2019
620,1814,1/28/2019
620,3352,4/3/2019
620,2764,3/13/2019
620,1186,12/7/2018
620,2756,1/23/2019
621,286,1/16/2020
621,558,6/16/2020
621,1266,4/29/2020
621,1681,5/11/2020
621,1882,6/14/2020
621,2528,5/10/2020
621,2874,2/11/2020
621,3423,3/8/2020
621,3880,1/31/2020
622,434,5/3/2020
622,507,10/23/2019
622,554,10/10/2019
622,3536,10/12/2019
622,4718,12/13/2019
622,4727,10/26/2019
622,4135,3/14/2020
622,3932,1/22/2020
622,3003,10/28/2019
622,2023,1/10/2020
622,3966,1/6/2020
622,4357,6/12/2020
622,3978,6/28/2020
623,975,6/14/2020
623,2152,5/10/2020
623,3425,3/23/2020
623,4272,2/6/2020
623,4795,11/25/2019
624,671,4/9/2020
624,860,1/3/2020
624,1520,11/18/2019
624,1540,10/2/2019
624,2905,10/31/2019
624,2785,4/21/2020
624,4578,10/13/2019
624,362,4/27/2020
624,1342,12/23/2019
624,4436,10/31/2019
625,303,5/12/2020
625,374,4/28/2020
625,691,6/4/2020
625,2239,6/16/2020
625,3292,1/15/2020
625,4612,2/27/2020
626,1379,10/9/2019
626,2160,4/17/2020
626,4326,10/17/2019
626,4542,3/20/2020
626,3034,6/24/2020
626,2705,12/11/2019
626,3467,3/30/2020
626,2169,6/20/2020
626,34,10/23/2019
627,2136,11/12/2019
627,3585,10/1/2019
627,1369,6/26/2020
627,4669,3/10/2020
627,1141,1/30/2020
627,4815,12/2/2019
627,4775,4/7/2020
628,221,6/6/2020
628,484,4/18/2020
628,957,2/2/2020
628,1905,10/8/2019
628,3116,10/29/2019
628,3633,3/25/2020
628,4458,10/9/2019
628,4516,4/21/2020
629,3093,6/21/2020
629,3173,3/24/2020
629,3941,11/14/2019
629,3957,5/31/2020
629,4316,6/25/2020
629,4481,11/24/2019
630,56,5/31/2020
630,119,6/29/2020
630,476,12/6/2019
630,1358,12/10/2019
630,1710,12/21/2019
630,2539,10/28/2019
630,3994,12/27/2019
630,4776,4/11/2020
631,173,2/16/2020
631,488,11/23/2019
631,701,6/19/2020
631,2072,12/3/2019
631,2086,12/1/2019
631,2201,12/14/2019
631,3640,10/6/2019
631,4150,6/12/2020
631,4246,11/10/2019
631,4478,6/12/2020
632,358,11/4/2019
632,933,1/25/2020
632,959,3/9/2020
632,4738,11/24/2019
633,970,3/9/2020
633,1030,4/3/2020
633,1452,6/29/2020
633,4358,4/27/2020
633,4423,4/3/2020
634,795,6/20/2020
634,906,10/21/2019
634,2262,6/5/2020
634,2800,1/17/2020
634,2837,5/5/2020
634,4052,10/21/2019
634,3096,12/28/2019
634,4002,6/1/2020
634,1894,4/15/2020
634,3296,6/8/2020
634,643,3/5/2020
634,4499,6/12/2020
634,3119,2/10/2020
635,82,7/1/2020
635,2721,6/1/2020
635,3710,4/25/2020
635,4136,3/31/2020
635,4253,4/27/2020
635,2728,11/5/2019
635,2475,5/18/2020
635,4150,4/17/2020
635,3236,5/27/2020
635,4518,12/13/2019
635,3919,5/11/2020
636,720,3/4/2020
636,903,3/16/2020
636,4267,6/21/2020
636,1944,5/19/2020
636,4451,3/29/2020
636,1371,1/5/2020
636,3911,12/23/2019
636,2690,1/29/2020
636,1357,5/11/2020
636,3152,2/17/2020
636,1074,11/13/2019
636,3258,5/16/2020
637,270,4/28/2020
637,865,2/12/2020
637,2732,4/4/2020
637,3695,5/5/2020
637,3762,10/10/2019
638,1645,6/29/2020
638,1719,3/19/2020
638,2097,1/14/2020
638,3028,4/7/2020
638,4639,4/4/2020
638,4811,1/3/2020
638,1333,4/10/2020
638,2063,6/14/2020
638,3659,5/2/2020
638,3077,3/2/2020
638,4446,11/16/2019
638,175,10/4/2019
638,616,12/23/2019
638,4426,3/20/2020
638,963,6/20/2020
639,878,5/18/2020
639,1277,12/19/2019
639,1830,5/16/2020
639,2401,4/9/2020
639,2935,3/16/2020
639,3631,10/23/2019
639,3444,12/1/2019
639,1863,6/20/2020
639,1552,1/7/2020
639,2640,1/21/2020
639,1071,11/23/2019
639,3565,10/13/2019
639,452,5/14/2020
639,1452,10/22/2019
639,2854,12/10/2019
640,1537,11/22/2019
640,3470,1/8/2020
640,3560,11/4/2019
640,3903,5/27/2020
640,4653,6/7/2020
640,3713,10/22/2019
640,4851,1/20/2020
640,229,3/31/2020
640,2346,12/27/2019
640,401,2/9/2020
640,852,3/30/2020
640,1435,2/19/2020
641,1936,12/31/2019
641,3548,5/14/2020
641,4162,2/8/2020
641,586,12/28/2019
641,4119,10/25/2019
641,3324,10/4/2019
641,1538,10/16/2019
641,4304,6/10/2020
641,2700,12/31/2019
641,2482,11/26/2019
641,591,3/12/2020
641,3546,10/2/2019
641,4738,11/6/2019
642,214,12/1/2019
642,1120,10/29/2019
642,1725,1/19/2020
642,2021,10/11/2019
642,2410,1/25/2020
642,2696,1/29/2020
643,242,5/7/2020
643,1676,11/28/2019
643,1790,11/28/2019
643,2533,11/28/2019
643,2763,1/23/2020
643,3046,10/14/2019
643,3855,11/25/2019
643,4693,4/12/2020
643,4073,3/8/2020
643,123,4/19/2020
643,3859,5/5/2020
643,3511,3/1/2020
643,4729,2/18/2020
643,2797,11/10/2019
644,457,3/7/2020
644,837,6/27/2020
644,1005,4/7/2020
644,1883,10/3/2019
644,1979,4/2/2020
644,2708,3/20/2020
644,3997,12/27/2019
644,4310,12/16/2019
644,4634,11/19/2019
645,15,4/17/2020
645,1042,5/19/2020
645,2001,10/8/2019
645,2352,10/30/2019
645,3294,3/6/2020
645,4230,3/12/2020
645,4801,6/15/2020
645,2884,4/27/2020
645,3734,4/19/2020
645,4114,2/10/2020
645,2393,12/22/2019
645,1238,11/3/2019
645,3336,12/17/2019
645,3680,4/6/2020
645,767,12/17/2019
646,3019,6/5/2020
646,3138,5/20/2020
646,4070,1/23/2020
646,4421,10/17/2019
646,2464,6/30/2020
646,1069,5/11/2020
646,4846,6/1/2020
646,2748,4/27/2020
646,3738,3/21/2020
646,4178,5/1/2020
646,4388,1/5/2020
646,2039,4/5/2020
647,399,3/22/2021
647,1047,12/21/2020
647,2625,1/17/2021
647,2743,2/24/2021
647,4216,6/26/2021
647,4440,3/3/2021
647,2375,3/8/2021
647,4781,6/20/2021
648,640,11/23/2020
648,1949,10/26/2020
648,3193,11/5/2020
648,3505,6/16/2021
648,4167,6/13/2021
648,4719,1/13/2021
648,3646,1/9/2021
648,1422,7/1/2021
648,2590,6/24/2021
648,687,12/2/2020
648,3632,1/24/2021
648,3633,12/11/2020
648,2434,2/18/2021
649,782,3/15/2021
649,1055,2/27/2021
649,1502,12/22/2020
649,2041,4/29/2021
649,3267,11/7/2020
649,3683,5/23/2021
649,4271,2/25/2021
649,4593,11/3/2020
649,2065,11/27/2020
649,925,6/14/2021
649,4275,5/13/2021
649,4281,2/17/2021
650,472,6/8/2021
650,1014,12/15/2020
650,1300,11/19/2020
650,3345,4/11/2021
650,3732,3/11/2021
650,4061,5/22/2021
650,1245,12/12/2020
650,4816,2/12/2021
650,411,6/10/2021
650,4102,2/25/2021
650,935,2/6/2021
650,804,3/3/2021
651,7,2/4/2021
651,952,3/20/2021
651,2561,12/14/2020
651,2758,1/6/2021
651,3794,11/15/2020
651,4227,3/22/2021
651,4299,11/29/2020
651,4473,1/23/2021
651,3187,10/13/2020
651,223,6/4/2021
652,493,3/21/2021
652,1658,6/25/2021
652,2502,1/17/2021
652,2822,3/17/2021
652,4341,11/3/2020
652,4404,2/25/2021
652,1876,10/27/2020
652,2532,11/17/2020
652,3745,6/8/2021
652,1138,6/30/2021
652,589,5/4/2021
652,1285,10/4/2020
652,3003,1/3/2021
653,1594,6/15/2021
653,1631,2/19/2021
653,2459,2/2/2021
653,2630,10/16/2020
653,3117,12/6/2020
653,3335,6/4/2021
653,2567,10/5/2020
653,1871,1/19/2021
654,206,4/28/2021
654,217,6/26/2021
654,364,11/5/2020
654,1528,2/9/2021
654,3569,5/24/2021
654,4284,3/2/2021
654,4656,10/27/2020
654,2412,1/27/2021
654,2178,5/22/2021
654,30,10/6/2020
655,495,5/14/2021
655,1828,11/5/2020
655,3792,10/10/2020
655,4254,5/24/2021
655,4735,3/8/2021
655,4833,10/27/2020
655,3484,1/28/2021
655,4846,3/13/2021
655,4550,6/17/2021
655,3519,3/5/2021
656,117,10/30/2020
656,1693,6/18/2021
656,1851,6/3/2021
656,2819,4/8/2021
656,3589,11/11/2020
656,3164,1/28/2021
656,3328,10/4/2020
656,1721,5/27/2021
656,4799,11/3/2020
656,3532,1/23/2021
657,156,6/12/2021
657,697,3/30/2021
657,904,2/18/2021
657,1686,5/30/2021
657,2130,3/1/2021
657,2200,4/17/2021
657,2706,3/24/2021
657,3479,3/4/2021
658,1921,6/4/2021
658,2266,11/29/2020
658,2722,10/20/2020
658,3207,2/14/2021
658,3502,2/22/2021
658,3614,11/6/2020
658,4166,6/23/2021
658,4398,11/28/2020
658,4463,3/20/2021
658,2346,10/20/2020
658,4458,1/11/2021
658,4793,5/30/2021
658,2343,3/2/2021
658,874,12/27/2020
659,172,3/24/2021
659,517,4/28/2021
659,1050,6/23/2021
659,3099,12/7/2020
659,3885,6/2/2021
659,3982,2/24/2021
659,4020,2/12/2021
659,4220,12/3/2020
659,4453,2/6/2021
659,4535,2/13/2021
660,721,6/13/2021
660,1079,12/26/2020
660,1470,10/24/2020
660,1757,3/18/2021
660,1765,1/28/2021
660,2149,10/18/2020
660,2214,10/21/2020
660,2670,4/8/2021
660,2886,2/4/2021
660,3366,12/14/2020
660,3474,3/10/2021
661,498,11/24/2020
661,872,4/23/2021
661,1274,1/28/2021
661,1304,10/13/2020
661,1629,4/5/2021
661,2891,11/1/2020
661,3886,1/12/2021
661,3934,6/1/2021
661,4416,6/26/2021
662,708,11/25/2020
662,1494,10/14/2020
662,3677,10/14/2020
662,3750,5/22/2021
662,1293,5/24/2021
662,3883,3/10/2021
662,4290,6/11/2021
662,2321,2/6/2021
662,730,6/16/2021
663,3606,11/24/2020
663,3881,5/6/2021
663,4387,6/1/2021
664,469,4/8/2021
664,1275,3/24/2021
664,1825,5/5/2021
664,3796,3/2/2021
665,1383,5/15/2021
665,1420,11/3/2020
665,2555,5/20/2021
665,4382,11/26/2020
665,2573,4/21/2021
665,4727,10/19/2020
665,216,11/25/2020
665,350,4/12/2021
665,663,1/4/2021
665,4354,12/20/2020
666,177,3/12/2021
666,654,1/24/2021
666,1183,11/25/2020
666,2351,12/11/2020
666,4151,12/21/2020
666,4273,4/10/2021
666,4365,11/29/2020
666,4817,1/31/2021
667,471,2/19/2021
667,1643,3/15/2021
667,2423,1/5/2021
667,3018,4/21/2021
667,4423,2/24/2021
667,3475,10/19/2020
667,209,2/21/2021
667,3013,3/6/2021
667,95,10/25/2020
668,235,5/15/2021
668,836,1/4/2021
668,1056,1/13/2021
668,4737,1/5/2021
669,772,3/13/2021
669,2744,2/19/2021
669,3317,4/21/2021
669,3804,4/27/2021
669,4394,11/24/2020
669,1365,12/14/2020
669,4875,7/1/2021
669,359,2/7/2021
669,3207,12/27/2020
669,4354,2/9/2021
669,2874,4/12/2021
669,4811,10/23/2020
669,4356,2/6/2021
669,4739,11/25/2020
670,125,3/1/2021
670,537,4/28/2021
670,1269,1/24/2021
670,2118,3/26/2021
670,3408,6/6/2021
670,3809,3/29/2021
671,188,10/21/2020
671,330,5/14/2021
671,951,2/21/2021
671,1090,10/16/2020
671,1761,2/4/2021
671,3818,1/31/2021
671,3925,3/7/2021
672,141,11/8/2020
672,229,1/25/2021
672,636,4/6/2021
672,4389,12/15/2020
672,4547,1/14/2021
672,1659,11/9/2020
672,4781,2/11/2021
672,3346,3/25/2021
672,750,1/5/2021
672,377,1/24/2021
672,4267,12/24/2020
672,1633,5/29/2021
672,11,11/18/2020
672,3496,3/9/2021
673,979,10/15/2020
673,2605,1/19/2021
673,2749,12/25/2020
673,3233,4/10/2021
673,3370,12/30/2020
673,3661,6/29/2021
673,383,6/11/2021
673,1683,10/14/2020
673,1969,10/26/2020
673,1861,12/7/2020
673,2249,12/15/2020
673,1100,1/9/2021
674,307,1/2/2022
674,333,1/21/2022
674,1855,10/8/2021
674,2834,3/9/2022
674,3270,4/27/2022
674,3648,5/23/2022
674,4329,3/6/2022
675,1002,4/6/2022
675,1259,4/15/2022
675,1854,6/1/2022
675,2314,11/13/2021
675,3087,2/15/2022
675,3734,5/18/2022
675,4127,12/25/2021
675,4232,10/19/2021
675,4714,12/17/2021
675,1640,4/20/2022
676,155,3/12/2022
676,1053,3/16/2022
676,1348,4/4/2022
676,1864,6/19/2022
676,2427,2/6/2022
676,4691,12/28/2021
676,3571,12/1/2021
676,4485,6/24/2022
676,3162,2/28/2022
677,1984,11/14/2021
677,1995,11/11/2021
677,3958,4/22/2022
677,4164,3/11/2022
677,3631,3/14/2022
677,245,1/26/2022
677,1088,1/18/2022
677,3835,10/22/2021
677,4059,3/5/2022
677,2052,5/3/2022
677,4770,6/27/2022
677,313,3/10/2022
677,1164,2/19/2022
677,461,3/5/2022
677,4306,2/9/2022
678,2221,3/2/2022
678,2446,12/2/2021
678,2549,1/17/2022
678,4242,4/11/2022
678,4681,10/2/2021
678,2103,12/29/2021
678,2692,2/2/2022
678,3435,3/17/2022
678,2319,1/20/2022
678,2494,1/19/2022
678,580,11/25/2021
679,285,5/18/2022
679,387,12/2/2021
679,430,2/27/2022
679,1432,12/13/2021
679,1711,12/13/2021
679,2016,2/3/2022
679,2338,3/9/2022
679,3272,5/6/2022
679,3456,11/25/2021
680,467,12/20/2021
680,1085,3/17/2022
680,2771,10/31/2021
680,4237,11/1/2021
680,4530,10/31/2021
680,2374,3/6/2022
680,1117,3/31/2022
680,4861,10/28/2021
680,2552,2/24/2022
680,2051,12/30/2021
681,1552,6/13/2022
681,3151,2/4/2022
681,1889,3/20/2022
681,2440,11/28/2021
681,2372,12/12/2021
682,993,2/1/2022
682,3884,10/24/2021
682,1126,6/21/2022
682,2853,11/18/2021
682,428,12/29/2021
682,3804,2/19/2022
682,3990,5/22/2022
682,4450,11/29/2021
682,964,3/21/2022
682,3019,4/28/2022
682,291,5/27/2022
682,650,2/7/2022
683,497,10/10/2021
683,2067,6/24/2022
683,2194,10/22/2021
683,2607,6/29/2022
683,3480,12/4/2021
683,3545,5/20/2022
683,4280,12/27/2021
684,318,11/16/2021
684,896,2/24/2022
684,2609,11/10/2021
684,3869,1/23/2022
684,4239,1/22/2022
684,4571,4/5/2022
685,262,5/28/2022
685,794,5/10/2022
685,1803,10/14/2021
685,2775,3/31/2022
685,3526,1/26/2022
685,4560,6/19/2022
685,4808,3/29/2022
685,1474,1/4/2022
685,2006,1/9/2022
685,2192,7/1/2022
685,1425,3/8/2022
686,297,6/15/2022
686,596,3/9/2022
686,1739,3/4/2022
686,2431,4/18/2022
686,2562,4/17/2022
686,4289,3/10/2022
686,4709,4/16/2022
687,496,1/2/2022
687,819,12/10/2021
687,3531,5/24/2022
687,1825,12/22/2021
687,1105,10/14/2021
687,1351,5/23/2022
688,832,3/5/2022
688,2396,2/1/2022
688,2803,1/10/2022
688,3311,5/6/2022
688,4372,1/17/2022
688,4702,10/14/2021
688,408,4/15/2022
688,3531,2/27/2022
688,3141,2/8/2022
688,3545,12/4/2021
688,288,3/5/2022
688,122,2/3/2022
689,38,11/13/2021
689,583,5/16/2022
689,813,11/13/2021
689,826,12/29/2021
689,1571,2/17/2022
689,3235,5/6/2022
689,3793,3/5/2022
689,1598,10/3/2021
690,532,5/3/2022
690,634,11/12/2021
690,2305,12/23/2021
690,3282,6/16/2022
690,2746,3/6/2022
690,2904,4/11/2022
690,4607,3/16/2022
690,865,10/28/2021
690,1206,4/13/2022
690,4022,12/23/2021
690,4775,1/8/2022
690,2979,11/8/2021
691,2307,11/8/2021
691,2550,3/27/2022
691,3276,3/29/2022
691,4440,4/5/2022
691,3345,1/27/2022
691,4651,3/19/2022
691,3854,3/30/2022
691,3325,5/10/2022
691,1377,5/21/2022
691,2928,10/27/2021
691,1807,3/4/2022
692,36,5/30/2022
692,969,5/29/2022
692,1919,6/11/2022
692,4209,1/13/2022
692,4802,10/1/2021
692,1569,10/4/2021
692,3317,11/20/2021
692,1733,11/5/2021
692,2280,5/2/2022
692,2156,12/12/2021
692,291,12/14/2021
693,1424,6/9/2022
693,2656,5/16/2022
693,2695,3/15/2022
693,3234,12/14/2021
693,3236,3/31/2022
693,3265,11/30/2021
693,4199,4/21/2022
693,4347,12/20/2021
693,4858,10/19/2021
694,222,11/17/2021
694,771,11/2/2021
694,1474,12/29/2021
694,1492,6/28/2022
694,1621,6/23/2022
694,3013,1/6/2022
694,3481,1/22/2022
695,211,4/8/2022
695,780,12/18/2021
695,1493,4/16/2022
695,2430,4/27/2022
695,4290,3/12/2022
695,4488,6/30/2022
695,2109,6/12/2022
695,3123,2/10/2022
695,1775,4/17/2022
696,3620,6/8/2022
696,4429,12/3/2021
696,128,3/30/2022
696,2384,10/10/2021
696,861,5/31/2022
696,33,4/30/2022
696,4508,6/12/2022
696,4879,4/10/2022
696,3063,2/18/2022
696,570,2/16/2022
696,1019,4/15/2022
697,212,6/15/2022
697,1741,12/14/2021
697,2406,4/16/2022
697,2983,3/14/2022
697,3260,2/24/2022
697,4115,1/6/2022
697,2498,12/1/2021
697,2759,5/30/2022
697,2926,1/2/2022
697,226,3/3/2022
697,3080,6/8/2022
697,1534,6/10/2022
697,2226,10/12/2021
697,3992,1/27/2022
697,236,1/19/2022
698,159,10/5/2021
698,989,5/16/2022
698,1241,5/7/2022
698,1527,6/6/2022
698,2182,4/16/2022
698,2361,10/7/2021
698,2368,5/1/2022
698,3568,1/12/2022
698,3670,12/6/2021
698,3728,2/2/2022
698,4514,10/23/2021
698,4545,3/29/2022
698,4644,4/29/2022
699,415,3/12/2022
699,568,6/29/2022
699,655,6/10/2022
699,3114,3/25/2022
699,3195,3/1/2022
699,3519,10/28/2021
699,3820,11/13/2021
699,4429,1/8/2022
699,4558,10/14/2021
699,2811,1/8/2022
700,555,5/16/2022
700,778,5/15/2022
700,1641,3/4/2022
700,1708,3/17/2022
700,1777,11/3/2021
700,2375,11/13/2021
700,2650,11/20/2021
700,3587,10/3/2021
700,3689,2/2/2022
700,4261,6/17/2022
700,4791,3/8/2022
701,1059,6/9/2022
701,1173,10/27/2021
701,1247,5/23/2022
701,1794,5/10/2022
701,2317,2/25/2022
701,2665,1/11/2022
701,3044,1/21/2022
701,3623,10/8/2021
701,3971,4/30/2022
701,874,1/23/2022
701,3628,11/15/2021
701,2216,3/1/2022
701,2941,6/21/2022
701,3288,6/26/2022
701,315,6/17/2022
702,409,10/24/2022
702,1146,2/3/2023
702,3476,3/14/2023
702,1033,11/3/2022
702,4595,6/7/2023
702,3435,1/15/2023
702,422,6/15/2023
702,2381,6/3/2023
702,4845,6/14/2023
702,644,6/8/2023
702,2184,4/28/2023
702,2686,1/26/2023
702,3876,3/20/2023
702,4321,11/3/2022
702,1506,2/11/2023
703,392,1/5/2023
703,2646,11/23/2022
703,3322,10/9/2022
703,4129,1/30/2023
703,4824,10/23/2022
703,2528,12/16/2022
703,4019,5/1/2023
703,616,4/12/2023
703,4476,3/8/2023
703,4347,1/26/2023
703,1358,1/19/2023
703,4163,4/14/2023
703,1545,12/18/2022
703,4646,5/15/2023
704,243,5/2/2023
704,341,4/26/2023
704,576,10/30/2022
704,2020,6/30/2023
704,2951,5/11/2023
704,3095,2/26/2023
704,3409,12/9/2022
704,3811,2/3/2023
704,4856,6/27/2023
705,942,5/8/2023
705,1372,3/13/2023
705,2033,4/2/2023
705,2078,4/5/2023
705,3155,2/23/2023
706,862,2/4/2023
706,2421,4/16/2023
706,3249,3/11/2023
706,4350,12/13/2022
706,3708,3/13/2023
706,1916,12/24/2022
706,769,10/25/2022
706,883,1/19/2023
706,2720,5/22/2023
706,347,4/14/2023
706,765,11/3/2022
706,3622,1/3/2023
706,516,3/9/2023
706,4586,4/4/2023
707,1087,11/1/2022
707,1576,2/9/2023
707,1646,5/12/2023
707,2017,6/20/2023
707,2816,4/9/2023
708,182,4/17/2023
708,1466,1/29/2023
708,1861,5/20/2023
708,2066,10/20/2022
708,4003,11/16/2022
708,4038,5/31/2023
708,4069,12/31/2022
709,345,5/25/2023
709,557,11/17/2022
709,1069,5/13/2023
709,1673,3/20/2023
709,3288,6/14/2023
709,4498,12/19/2022
709,228,6/4/2023
709,4037,3/28/2023
709,4730,11/17/2022
709,1485,3/4/2023
709,2140,3/31/2023
710,567,11/12/2022
710,735,10/1/2022
710,1095,3/20/2023
710,1064,12/22/2022
710,4815,3/13/2023
711,279,3/22/2023
711,1720,10/23/2022
711,4187,3/15/2023
711,4495,2/26/2023
711,4171,3/20/2023
711,3448,3/6/2023
711,4514,5/29/2023
711,651,2/27/2023
711,1266,1/4/2023
711,4203,5/10/2023
711,1046,10/28/2022
711,2489,6/18/2023
712,191,12/21/2022
712,4004,6/30/2023
712,4533,5/18/2023
712,4713,5/18/2023
712,4815,12/12/2022
712,4839,2/25/2023
712,4845,4/13/2023
712,2418,10/10/2022
713,19,1/12/2023
713,87,4/15/2023
713,269,1/16/2023
713,1256,6/7/2023
713,3059,6/22/2023
713,3484,5/9/2023
714,186,1/5/2023
714,852,10/16/2022
714,1307,2/7/2023
714,1715,4/14/2023
714,2853,12/28/2022
714,2941,10/4/2022
715,161,1/26/2023
715,1881,4/13/2023
715,1983,11/9/2022
715,2829,4/8/2023
715,2948,10/13/2022
715,3440,10/30/2022
715,3576,11/26/2022
716,250,2/20/2023
716,2257,1/20/2023
716,2297,10/15/2022
716,2379,6/5/2023
716,3891,5/11/2023
716,4072,12/12/2022
716,2853,2/1/2023
716,2420,4/8/2023
716,788,5/30/2023
716,2709,2/21/2023
716,2450,5/27/2023
716,338,12/14/2022
716,1059,4/4/2023
716,4730,10/7/2022
716,3092,12/31/2022
717,649,3/17/2023
717,2287,11/4/2022
717,3763,2/27/2023
717,3795,12/16/2022
717,4099,3/18/2023
717,4176,10/24/2022
717,4330,2/6/2023
717,4432,5/1/2023
717,3619,4/23/2023
717,3043,6/8/2023
717,1976,5/22/2023
717,4197,12/3/2022
717,4850,5/21/2023
717,4274,5/31/2023
718,98,11/4/2022
718,1468,4/11/2023
718,2548,4/7/2023
718,3824,5/26/2023
718,4782,12/17/2022
718,3490,4/3/2023
718,2890,12/22/2022
718,2417,3/26/2023
719,1198,3/6/2023
719,1697,4/3/2023
719,1952,1/25/2023
719,1959,12/4/2022
719,2860,11/23/2022
719,3552,1/9/2023
719,3815,5/2/2023
719,4699,11/6/2022
719,2259,3/9/2023
719,3034,1/6/2023
719,2353,1/13/2023
719,3857,1/14/2023
719,2059,4/19/2023
719,746,12/7/2022
720,887,7/1/2023
720,1016,4/11/2023
720,2434,10/10/2022
720,3102,2/19/2023
720,3791,3/15/2023
720,4797,10/28/2022
720,609,2/7/2023
720,1805,10/29/2022
720,15,12/23/2022
720,2681,6/1/2023
720,142,5/31/2023
721,1034,10/17/2022
721,1732,3/10/2023
721,2734,2/9/2023
721,2848,2/6/2023
721,3053,12/28/2022
721,3629,6/24/2023
721,4359,2/1/2023
721,4799,11/15/2022
722,127,12/15/2022
722,1351,3/26/2023
722,1670,1/20/2023
722,2789,11/26/2022
722,3073,2/14/2023
722,3216,10/29/2022
722,3431,3/12/2023
722,4148,12/21/2022
723,321,11/20/2022
723,948,2/6/2023
723,3202,4/8/2023
723,3420,12/5/2022
723,4648,2/26/2023
723,4694,7/1/2023
723,644,5/18/2023
724,34,5/24/2023
724,521,10/23/2022
724,1620,12/27/2022
724,1699,4/3/2023
724,3913,5/17/2023
724,328,4/12/2023
724,2399,3/15/2023
725,1748,12/2/2022
725,1973,6/30/2023
725,2298,10/30/2022
725,3904,5/27/2023
725,1816,3/15/2023
725,2929,3/17/2023
725,4797,12/31/2022
726,912,6/11/2023
726,1481,12/30/2022
726,2177,1/13/2023
726,2382,3/8/2023
726,3830,12/12/2022
726,2802,5/20/2023
726,3701,5/17/2023
726,3100,10/11/2022
726,4443,10/25/2022
726,652,1/21/2023
726,1233,11/10/2022
726,3302,5/31/2023
726,4741,6/3/2023
727,245,1/2/2024
727,827,3/25/2024
